"gene"	"protein_id"	"gene.y"	"product"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.temp.A.42vsA.37"	"rawP.temp.A.42vsA.37"	"FDR.temp.A.42vsA.37"	"FC.temp.N.42vsN.37"	"rawP.temp.N.42vsN.37"	"FDR.temp.N.42vsN.37"	"FC.nitr.A.42vsN.42"	"rawP.nitr.A.42vsN.42"	"FDR.nitr.A.42vsN.42"	"FC.nitr.A.37vsN.37"	"rawP.nitr.A.37vsN.37"	"FDR.nitr.A.37vsN.37"	"FC.both.N.42vsA.37"	"rawP.both.N.42vsA.37"	"FDR.both.N.42vsA.37"	"FC.both.A.42vsN.37"	"rawP.both.A.42vsN.37"	"FDR.both.A.42vsN.37"	"AMS.37.1"	"AMS.37.2"	"AMS.37.3"	"AMS.42.1"	"AMS.42.2"	"AMS.42.3"	"NMS.37.1"	"NMS.37.2"	"NMS.37.3"	"NMS.42.1"	"NMS.42.2"	"NMS.42.3"
"MCA_RS13695"	"WP_010961998.1"	NA	"gamma carbonic anhydrase family protein"	7.78914835477565	0.706219776827356	0.568036174416256	0.639990236628716	-1.11560208335723	0.368497181355801	0.583630261646028	1.02392842115363	0.843063286692826	0.891565881638543	1.02405261876199	0.842270350523406	0.963587069987959	1.16977190640113	0.20594465463432	0.34701674305883	-1.1424352349583	0.27789754124622	0.576614372368123	1.0485565811072	0.692202608337857	0.778416264114285	7.72350876696086	7.89713742663097	8.17892049134154	7.81498058853354	7.54980897732431	7.96130951804747	7.79905315496751	7.5396776058152	7.78215418494117	7.61853021397843	7.71431748523013	7.89038184353663
"MCA_RS13700"	"WP_010961999.1"	NA	"LemA family protein"	6.4915400556879	18.1066378117543	0.000145430658496996	0.00445185967354537	1.53858983981543	0.0035592798022689	0.105485021005148	2.06684809761416	6.54429420362961e-05	0.00405078455502216	-1.03078835851087	0.799847116725304	0.957027452209874	1.30321537238956	0.0444207113347164	0.131698941816417	1.58596049540484	0.00227137737942996	0.0537558702391788	2.00511393104986	9.47241420396612e-05	0.00239415269005244	6.07949573205029	6.3258422403313	6.39061469820316	6.69882880189854	6.94675290062479	7.01519702771806	5.9363471522073	5.85545005291859	5.85792888526319	6.86078915767121	6.71115604373919	7.22007797562915
"MCA_RS13705"	"WP_143708560.1"	NA	"hypothetical protein"	7.22433382041483	3.99702484314123	0.0377147601881581	0.0787259928772771	1.19129499639594	0.206396052110715	0.426871748147376	1.47754100864816	0.0121975687826586	0.0381787679234298	-1.00589554623876	0.964840836770184	0.98930434683028	1.23301210560085	0.136398293159037	0.260186178082615	1.19831833113119	0.192646189418499	0.483482614043153	1.46888115189791	0.013221551894052	0.0334174724122165	6.69624872109776	7.28221145102417	7.53602507546741	7.45410381818649	7.38281966912389	7.43515388184842	6.85693144137878	6.82044760879419	6.93054530523895	7.42470342679709	7.39749414781723	7.4753212982036
"MCA_RS13710"	"WP_010962001.1"	NA	"phosphoribosyl-ATP diphosphatase"	5.89087294687731	12.2295696060745	0.000794596737623378	0.0100416438401553	-2.0576800428159	0.0132729765905123	0.139029254174785	-3.04931763050046	0.000825086884395774	0.00888674793857498	-1.3096850829604	0.293991208105573	0.763716027416805	-1.94084878638827	0.0203426307911178	0.0846353898346508	-1.57112581458494	0.0920450294458073	0.364353247395044	-3.99364581387461	0.000147614610282198	0.00307999285414176	6.85356750904212	5.68251710449826	5.68863147489716	5.30841570455645	5.33997567366535	4.45326870306679	7.11818942111005	6.96636128109629	7.01022854776478	5.92309952874654	5.24536625297816	5.10085416110572
"MCA_RS13715"	"WP_010962002.1"	"hisI"	"phosphoribosyl-AMP cyclohydrolase"	6.38272008974183	9.58457265418696	0.00210837491284282	0.0146637497863335	-1.92310464911249	0.0268798435296446	0.172688640075052	-2.67126099136352	0.00277096241051483	0.0160082456973171	-1.3948722304176	0.22051264024756	0.71074903068103	-1.93752730969183	0.0255190892537906	0.0977265122559934	-1.3786959172144	0.236021857480479	0.534219622192756	-3.72606777705076	0.000326467521413471	0.00422132012071437	7.2559402682412	6.14789851218434	6.08371517858397	5.97480057040033	5.73814635856807	4.94429521525618	7.47514251630354	7.40971601393262	7.46534536526965	6.51350439467151	6.13211836738883	5.45201831610175
"MCA_RS13720"	"WP_010962003.1"	"hisF"	"imidazole glycerol phosphate synthase subunit HisF"	7.36157723458034	8.11327362588048	0.00394930310932686	0.0199818361174634	-1.44388116078809	0.155566174234907	0.365478084008112	-2.4407496087287	0.00348089797133238	0.0182026957707777	-1.25640426110322	0.363784552253707	0.806860175191262	-2.12383698324519	0.00964251063278422	0.0616168128580249	-1.1492170199425	0.575378057054259	0.804203523984132	-3.06656820869274	0.000704367051067038	0.00538122233220737	8.08057723372272	6.95888366811784	6.77821847800927	6.88685144800034	6.98856953366395	6.352402381615	8.32187723184257	8.34763547467056	8.40818577898132	7.41900402851139	7.33460367143344	6.46211788639572
"MCA_RS13725"	"WP_010962004.1"	NA	"1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase"	7.44190768875337	4.46369581555025	0.0277813168637275	0.0632588093451092	-1.07991427804882	0.752193554953033	0.854037943314911	-1.90682949254747	0.0200055192611592	0.0548118698456151	-1.13147947256544	0.613244852953241	0.93516757666074	-1.99787934316235	0.0140796158233752	0.072393825803632	1.04774934044745	0.847859336871377	0.939019349013149	-2.15753842849983	0.00790139836943371	0.0224955590720646	8.23587364117847	6.68783715704655	6.6858775631587	6.95560406414077	7.27983599853381	7.04139790471547	8.22332263540316	8.21156029267806	8.17011380690145	7.4263754443788	7.0433426424748	7.34175111443038
"MCA_RS13730"	"WP_010962005.1"	"hisH"	"imidazole glycerol phosphate synthase subunit HisH"	7.7991000775189	2.43126706496562	0.120207897218564	0.183303445079892	1.11837401858758	0.383894965923839	0.597410688377119	-1.26705805763118	0.08132954382477	0.156023090715071	1.02900999853046	0.820934520760916	0.960199610538486	-1.37709527965758	0.0249706804591593	0.0962338930528974	1.08684465669404	0.513561136821998	0.755031957334522	-1.23133697382987	0.119739167302394	0.193531745534066	7.98818449618179	7.27143035352417	7.58030272163148	7.63441634083529	7.80439510129731	7.88531438030338	8.02874751080402	8.07969950766118	8.11635569694237	7.58897626181851	7.77687843794804	7.83450012127921
"MCA_RS13735"	"WP_010962006.1"	"hisB"	"imidazoleglycerol-phosphate dehydratase HisB"	9.27215183394388	4.55640425294667	0.0261936675913313	0.0607845400187513	1.32063825421816	0.021081246016058	0.158265889026495	1.29695866983049	0.028795619977567	0.0712672724491161	1.03504769990529	0.745375279370446	0.950918352251022	1.01648887103835	0.877236277456712	0.914315336606944	1.27592018642136	0.0381073879038997	0.246836879226948	1.34241408808027	0.0158900896825453	0.0381717095836133	9.06790370035247	8.93312643098856	9.2685411149566	9.36380850430457	9.44820476072227	9.66126400559076	9.18047848234126	8.9939471724366	9.02436233146818	9.2956130185799	9.43446919639096	9.5941032891944
"MCA_RS13740"	"WP_010962007.1"	NA	"pyridoxal-dependent decarboxylase"	7.51634121200335	7.63830485298231	0.00491474878327477	0.0221744643358867	1.10573205267225	0.323568673627429	0.543101155014937	1.26584310200351	0.0337710132160029	0.0803983383705939	1.23023022542695	0.0565287796032503	0.461823961810183	1.40836872818276	0.00479099341980216	0.0448490217353702	-1.11259343749132	0.296040688400744	0.591106917655994	1.55727844473293	0.000824474866483758	0.00564221749823602	7.48647881730403	7.69022873978263	7.74952840943798	7.8309705533225	7.69070059069338	7.83957029989211	7.1251752031266	7.05907384903362	7.25991161838162	7.31200444232874	7.64167964903197	7.51077237170501
"MCA_RS13745"	"WP_010962008.1"	NA	"methyltransferase domain-containing protein"	6.05189667880266	5.34533564046596	0.0162455845390712	0.043701765385427	1.17010408377784	0.176268858945089	0.392768912957998	1.26944618011727	0.0505344387548793	0.108472011849645	1.21104242690093	0.105866238407657	0.555189084453225	1.31386019765505	0.0289221763077792	0.103934787608405	-1.03498692440327	0.757637579896269	0.900335930028883	1.53735318278933	0.00224823309368897	0.00955026746940986	5.86842589226648	6.23066280260408	6.21919192691571	6.19081670451106	6.43506506847253	6.37230944969363	5.58507288373719	5.78480961542828	5.76696280449851	6.04216274068354	6.18235778504786	5.94492247177302
"MCA_RS13750"	"WP_010962009.1"	NA	"VOC family protein"	6.2726075592055	14.9888758696689	0.000335414348702473	0.00656180491975939	1.20419005775765	0.150216492770861	0.358086336177134	1.8847462116485	0.000262219788148946	0.00608000509484442	1.10754231265491	0.413311211028218	0.848937920158838	1.7334773398676	0.000791738415653374	0.0209979558614884	1.08726325305899	0.500614962884828	0.749399480729559	2.08743617801675	7.46522100026424e-05	0.00217711685517322	6.16239247446455	6.62365567012328	6.33545296206092	6.59445348542352	6.6389859557867	6.69225099890363	5.58253733139965	5.41249324476381	5.74546359751314	6.32344002292883	6.41114317627797	6.74902179081993
"MCA_RS13755"	"WP_143708623.1"	NA	"hypothetical protein"	8.9814391205549	64.7684888735125	2.82638148584484e-07	5.04259708621612e-05	1.17512957153899	0.624189779523039	0.76708573796328	3.41429098559153	0.00277060006429162	0.0160082456973171	12.1660558659344	8.27853993808258e-06	0.00132151640169497	35.3479785372628	2.50634317149425e-07	5.06782589276137e-05	-10.3529484412526	1.54556743878379e-05	0.00195321085076301	41.5384548732629	1.59548877441222e-07	3.2260783018615e-05	10.3940423792069	10.8406763839669	11.9216279174598	12.2706086359054	11.02644989415	10.5577476683803	5.95018157338706	5.70138884774511	6.07410883505243	7.2465041803489	7.60648840024689	8.18744473080907
"MCA_RS13760"	"WP_010959422.1"	NA	"IS5-like element ISMca1 family transposase"	3.75026789625678	0.284836493144027	0.835365685805671	0.871672202596593	2.57926929256979	0.470343145782144	0.664831409543467	-1.77173673784271	0.660520813817566	0.757986995198138	1.62944847631024	0.70738517399672	0.948719373876653	-2.80449871774	0.433062440130912	0.578370048840623	1.58290938932315	0.723918435611921	0.885319302987225	-1.08732295841269	0.948514047221939	0.965665080978074	-0.393374194036624	6.27032996217067	2.73588491715049	2.50744287356026	7.27738930639083	2.92889572867716	3.03374592610345	6.3720528589503	3.67027067042316	2.93361726818976	6.24203675865954	1.42492267884238
"MCA_RS16130"	NA	NA	"tRNA pseudouridine synthase B"	1.89901611553641	6.7587541658159	0.00754824559817211	0.0279193035356781	2.22998036125403	0.187495313430673	0.406900949281635	1.93271961144136	0.272664016389879	0.390820313030258	5.66076617597602	0.0112894194687578	0.214044733926302	4.90617495749616	0.0176752984509187	0.0790676150200614	-2.53848252403115	0.130839794802293	0.405834308888294	10.9406738040927	0.00150463786583748	0.00766985991106735	1.32465953704157	2.9084764796588	3.32506283399153	4.20428974140529	3.94762058916601	2.87738153462077	-0.483251350016763	2.01388192959859	-0.856227775752661	0.588464778150199	2.19032542469967	0.747509663873879
"MCA_RS13765"	"WP_010962012.1"	NA	"winged helix-turn-helix transcriptional regulator"	5.5372119733451	8.43157965968223	0.00342681343943193	0.0187949524683749	1.29955128968051	0.0400723030409598	0.199606476855217	1.1169472636191	0.34705976031619	0.472668277071847	1.52492875942177	0.00322456442348433	0.131990940278912	1.31065623848441	0.0350657108292845	0.115226761587454	-1.1734271448391	0.183201846845694	0.470492126573235	1.70326500505022	0.000619857485540637	0.0050909979882175	5.44464509577044	5.6114896369436	5.73775421692257	5.86272602065495	6.02414587572611	6.04105777555738	5.36471412313726	4.98528219352835	5.27302460619261	5.31316299873503	5.49921788176844	5.28932325520444
"MCA_RS13770"	"WP_010962013.1"	NA	"4Fe-4S ferredoxin"	4.94135939194262	0.654457097810285	0.596708469908639	0.665618532266606	1.03956996918535	0.785416388655357	0.871312328746049	1.2099628191226	0.197928866836127	0.303651114372268	-1.0694488763636	0.638751137084726	0.939540348582917	1.08832416268661	0.55520355059579	0.673842484576643	1.11176693544661	0.462238778127231	0.728001962509728	1.13138911626779	0.393792366139715	0.504806528529905	4.74605985143859	5.16817596113308	4.84479268056311	5.13281147029149	4.76040260093632	5.03377501193469	4.76016967696709	4.62106691599102	5.01146689701601	5.11009717897258	5.26335502712624	4.84413943094121
"MCA_RS13775"	"WP_010962014.1"	NA	"efflux RND transporter periplasmic adaptor subunit"	7.51858906856843	3.74148544913648	0.0449035310864491	0.0891311582363876	1.18196253878965	0.495610154610288	0.680790579226904	1.68483285881268	0.0501628038977587	0.10782692007222	1.25843738702993	0.353340712120085	0.79669465917404	1.7938442131995	0.0314880454141824	0.10914656198996	-1.06470158379012	0.796434484280345	0.918602802505208	2.12025666042639	0.00894908111247709	0.0245634054426634	6.85963168118143	8.42480575464981	7.79056933448188	7.78193678933243	8.0619001104881	7.95472280455453	6.77712993320483	6.75848447576863	7.01022854776478	7.12697463957404	8.03716750523204	7.63951724658859
"MCA_RS13780"	"WP_010962015.1"	NA	"efflux RND transporter permease subunit"	8.0394506593686	0.925785572569418	0.460515837104528	0.534946202197638	-1.33155865245514	0.155469740232189	0.365478084008112	1.0739793567524	0.711098823638162	0.796177555205642	-1.11104123960427	0.586173599281368	0.92838878674694	1.28714079555789	0.205898283543954	0.34701674305883	-1.19847815273663	0.355635298145864	0.651485942880998	-1.0345089341046	0.859896342514505	0.903382614079146	7.77490890701679	8.80345563461911	8.31885453227825	8.13380518018482	7.85011403896777	7.6739519215549	7.99847445441298	7.76482219605454	8.04141280369573	7.78520982957124	8.51052758870376	7.81787082536337
"MCA_RS13785"	"WP_010962016.1"	NA	"efflux transporter outer membrane subunit"	7.00165707369178	1.54364085026526	0.258351224969004	0.332447715456508	1.02649943247668	0.917020971501224	0.951856470418621	1.4477409539586	0.159694553879595	0.257361095598731	1.09826384729014	0.709703714442268	0.948719373876653	1.5489551184045	0.102075452616537	0.215895988693136	-1.06991179200198	0.788081982164095	0.914990669416314	1.59000154997407	0.0853600814673096	0.147435721577648	6.38628201168097	7.83093704515834	7.3060429432123	7.29997730807805	7.49984537966377	6.8366378017707	6.5810731647693	6.40057786365537	6.64772494542912	6.71135224261344	7.66479778451471	6.85463639375535
"MCA_RS13790"	"WP_041361347.1"	NA	"hypothetical protein"	4.00854902872628	4.46737699784908	0.0277161594723039	0.0632529057031587	1.36456510640831	0.1569902012278	0.366957597496624	1.51506632849581	0.0672347086614845	0.134780483390801	-1.54407321886354	0.0572904455490838	0.461823961810183	-1.39069055695576	0.135350327893123	0.259165116477174	2.10698843620076	0.00387748563030206	0.0731732232857614	-1.01914562407082	0.927829692760266	0.954905822240205	3.2130666896449	3.7617346847594	3.55127691103944	3.88449186295443	4.21867448233124	3.76823563139972	4.03012815001822	3.62159289786307	4.30176156058994	4.03972116744028	4.75131111170083	4.96059319497387
"MCA_RS13795"	"WP_010962017.1"	NA	"RnfH family protein"	2.63424994252043	3.75054963337921	0.0446224974785182	0.0888567185162745	1.35729350315627	0.246541439590102	0.46764239291856	1.43484492781964	0.175908350982467	0.277014552715381	-1.67577271410432	0.0629460856490238	0.466562035722272	-1.58519946896049	0.0919845610567016	0.201487743871039	2.27451541762035	0.00717623471909754	0.106693725014818	-1.1679120730146	0.546694646815185	0.651933731300036	1.46525291981823	2.39651434133852	2.32276532042215	2.56684789926278	2.61482814526901	2.32505471205707	2.780046378776	2.34800816925899	3.05047120089755	2.83232547518946	3.26914566158468	3.63973908637078
"MCA_RS13800"	"WP_010962018.1"	NA	"electron transport complex subunit E"	4.2342778237905	4.35523224023486	0.0297843426261794	0.066480578455298	1.08532723116182	0.754322601965626	0.854617056435622	1.26640327625516	0.374554784498335	0.501183904769949	-2.02380447339666	0.0184732744596005	0.271698887836356	-1.73443179333812	0.0539012684929359	0.145447106173554	2.1964901055245	0.010409320432665	0.126638039963968	-1.59807267664468	0.0933462031233957	0.158255469018032	3.36798022258555	4.11290704646451	3.68610130556119	3.80859244723672	4.01705049761917	3.69573589213656	4.57699427159915	4.00878321789079	4.96460040806486	4.09795272892573	4.96668291106163	5.50795293634016
"MCA_RS13805"	"WP_143708561.1"	"rsxG"	"electron transport complex subunit RsxG"	4.44524959455771	5.81477707575207	0.0124475332739777	0.036653755747548	1.20288551168783	0.42458313452285	0.632129472836754	1.40377687437333	0.156078840397778	0.253908369009733	-1.96545308680019	0.0113810195158156	0.214044733926302	-1.68418150004751	0.0391662671323069	0.123227477398638	2.36421504201407	0.00264191728681323	0.0582546004551796	-1.40011786964193	0.159003204048804	0.244428138814	3.5400150548185	4.37705849098063	3.723744070379	4.0393193128785	4.31088209729246	4.09011421439623	4.56162741491138	4.3310894472247	5.00424362134857	4.48182492519822	5.31025655881169	5.57281992645263
"MCA_RS13810"	"WP_010962020.1"	NA	"RnfABCDGE type electron transport complex subunit D"	5.96761234673406	2.36236111055879	0.127182776049289	0.192104262827436	1.16222879689164	0.458060635982292	0.657500193532556	1.4603767761219	0.0788244215665868	0.152429159677476	-1.40932417229553	0.107011356899649	0.558740904774674	-1.12159900374957	0.569042494475555	0.68590493412586	1.63795713719734	0.0282679970617745	0.211400849664524	1.03622488340863	0.858871894812923	0.90261900795828	5.23965634520311	6.104664965314	5.73775421692257	5.82266903052271	6.00389822207208	5.9061905937621	5.77322911805575	5.68123795657384	6.12427937181188	5.80467708455876	6.82252134952825	6.59056990648371
"MCA_RS13815"	"WP_010962021.1"	"rsxC"	"electron transport complex subunit RsxC"	5.08569395077057	4.7892705629353	0.0226535136092976	0.0554916940457183	1.48978115640936	0.226102666108457	0.448112173826078	2.2514410260779	0.0242332148152515	0.0626592843432718	-2.09751821845902	0.0363219238398678	0.369679177873554	-1.3879302548418	0.314263837288029	0.466778755384228	3.12484311708559	0.00372240465699124	0.0710066246833612	1.0733832994938	0.823980894689964	0.878430247309196	4.01523397320495	4.82807826283503	4.39490517649161	4.64425914169244	5.15214057206526	5.16711895710892	4.84583109127429	4.60332787664981	5.2078636623575	4.8177153125981	6.59046963212505	6.76138375084389
